gauge_id,KGE_similarity3,KGE_similarity5,KGE_similarity7,KGE_similarity10,KGE_similarity15,KGE_similarity20,KGE_similarity25,KGE_similarity30,KGE_similarity40,KGE_similarity50,KGE_similarity75,KGE_similarity100,KGE_similarity150,KGE_similarity200,KGE_similarity250,KGE_similarity300,KGE_similarity350,KGE_similarity400,KGE_similarity450,KGE_similarity500,KGE_similarity550,KGE_similarity600,gauge_lon,gauge_lat,max_KGE
camels_01669520,0.4987337,0.54314497,0.40580193,0.38373326,0.358935,0.28724985,0.33193467,0.31177756,0.3333159,0.52427908,0.47632641,0.4246165,0.45868396,0.40895038,0.42160817,0.44336131,0.44839982,0.47065506,0.46010481,0.38627565,0.30859636,0.36664991,-76.69635,37.63375,37.63375
camels_02011400,-0.266897,-0.21911191,-0.24985106,0.19635408,0.52143794,0.11864766,0.09277428,0.55511552,0.60237208,0.49177641,0.47919021,0.49122472,0.3649898,0.42919579,0.41286617,0.49773183,0.53712004,0.56014747,0.54441412,0.55733066,0.55022618,0.54062047,-79.88144,38.04235,38.04235
camels_02011460,-1.21345989,-1.34947377,-1.6274483,-2.54392784,-3.91398931,-1.62751519,-0.51709833,0.07336469,0.4659874,0.42401967,0.46734735,0.37609119,-0.19337573,0.23589814,0.34587341,0.34088763,0.42077133,0.46264765,0.45452907,0.37986246,0.34713376,0.17540301,-79.76866,38.2454,38.2454
camels_02013000,0.43964607,0.47234747,0.43847643,0.39375898,0.43284165,0.4372146,0.44332201,0.4119516,0.35728287,0.40081489,0.36448699,0.49621707,0.4371925,0.38150984,0.37526922,0.40216833,0.39014696,0.33909023,0.26788916,0.16052281,0.3124915,0.27249775,-80.047,37.8029,37.8029
camels_02014000,0.79442009,0.78243056,0.84172915,0.83442333,0.77815143,0.78723276,0.77665471,0.78607142,0.82291084,0.79668459,0.77101932,0.80329726,0.78880213,0.79597854,0.77230092,0.78890802,0.81389585,0.7848372,0.78526879,0.80889614,0.81106482,0.8249753,-80.04228,37.72901,37.72901
camels_02015700,0.57369017,0.565848,0.42698237,0.41627783,0.56083021,0.55533809,0.53814277,0.52763572,0.45379591,0.57898349,0.61273668,0.62240297,0.63925446,0.63982888,0.6310637,0.61242187,0.6373661,0.61919052,0.62491971,0.64399122,0.62373331,0.63326944,-79.57032,38.1954,38.1954
camels_02016000,0.63086236,0.62442486,0.63349757,0.53613327,0.71753757,0.77938754,0.77643468,0.76352287,0.78381029,0.74195293,0.7530863,0.73834199,0.71508819,0.73597319,0.73307524,0.73872905,0.70623214,0.71545121,0.71744466,0.73923264,0.72295271,0.75488334,-79.75949,37.7918,37.7918
camels_02017500,0.5866669,0.5649792,0.56155312,0.56829295,0.58200546,0.61887321,0.59717732,0.59368654,0.58241498,0.5806599,0.64692826,0.63707188,0.65663402,0.67500678,0.65456242,0.65338481,0.66860185,0.64283296,0.65918521,0.66316601,0.67589188,0.6881892,-80.10671,37.50624,37.50624
camels_02018000,0.71495416,0.57951827,0.7519498,0.75379252,0.74276629,0.75632069,0.73409322,0.71263926,0.73273532,0.7321931,0.74722198,0.731225,0.71432083,0.71383404,0.72327354,0.72260023,0.70803614,0.71458466,0.69945379,0.69923343,0.68319919,0.67268109,-79.91144,37.66596,37.66596
camels_02027000,0.84143142,0.83470047,0.82247372,0.78866865,0.78660855,0.68763552,0.71408881,0.69865619,0.68812974,0.66604808,0.76141207,0.76434352,0.70174455,0.71887915,0.69150048,0.70545509,0.66790073,0.69516806,0.71933133,0.72951033,0.71865522,0.72373375,-78.98169,37.71542,37.71542
camels_02027500,0.29112125,0.32239446,0.32311964,0.40323272,0.58344238,0.60597428,0.61350877,0.59923691,0.60452233,0.59821627,0.57530145,0.53829124,0.51965284,0.52280194,0.49940883,0.49753015,0.50038356,0.51367478,0.51362028,0.52019088,0.51663344,0.53097682,-79.02752,37.70236,37.70236
camels_02028500,0.74653476,0.77668124,0.75105016,0.7086759,0.70322408,0.55610815,0.35692996,0.56953201,0.64809023,0.61912912,0.59417995,0.56122412,0.58094578,0.58975651,0.56417268,0.55280624,0.543204,0.55078497,0.53355592,0.53810094,0.54927342,0.56254406,-78.82335,37.86959,37.86959
camels_02038850,0.76302743,0.7662035,0.79055028,0.68423961,0.78656698,0.78158092,0.76106211,0.75020791,0.74641403,0.71332614,0.67433187,0.66149203,0.69263929,0.69722611,0.67303158,0.63318931,0.56480922,0.62528383,0.61333757,0.70270939,0.67607768,0.68770961,-78.63584,37.41542,37.41542
camels_02046000,-0.28539338,0.30953982,0.37052507,0.38065187,0.51646973,0.55923714,0.4945743,0.56192711,0.56229078,0.59433901,0.59372001,0.5862176,0.62922866,0.60804272,0.58579022,0.58590313,0.55721067,0.54865701,0.57419342,0.57082815,0.58468661,0.56363476,-77.60249,37.06709,37.06709
camels_02051000,0.18417296,0.56364969,0.59907152,0.601825,0.63819115,0.67096015,0.67648358,0.6789132,0.66630734,0.64298493,0.656836,0.63880469,0.61153695,0.61355533,0.59923608,0.58655331,0.58818452,0.61106208,0.59846067,0.61197975,0.62817672,0.62645575,-78.34972,36.99737,36.99737
camels_02051500,-1.32797345,-0.17624108,-0.34789504,-0.15841197,0.25058331,0.7136961,0.67313751,0.7287877,0.74877071,0.73423667,0.72785401,0.75268933,0.73385653,0.7267158,0.7288167,0.71519237,0.70888579,0.72115746,0.71045785,0.71396667,0.71259806,0.72130049,-77.83166,36.71681,36.71681
camels_02053200,-0.2702068,-0.34948811,0.05529819,-0.39431435,-0.51398403,-0.33072564,-0.00971775,-0.30374205,-0.37302273,-0.27868879,-0.43504791,-0.12522544,-0.02562659,-0.09359463,-0.07125423,-0.02779221,-0.17174715,0.03044924,-0.02681581,0.13016397,0.15922232,0.13143314,-77.02556,36.37083,36.37083
camels_02053800,0.3685327,0.34509608,0.0397182,-0.23035665,0.44567813,0.67962911,0.73978877,0.7144211,0.69373189,0.68138206,0.69717452,0.64015811,0.57087468,0.59016638,0.48593288,0.43697311,0.43763968,0.42819935,0.36850903,0.3917662,0.22006543,0.36243771,-80.26643,37.14013,37.14013
camels_02055100,0.5859443,0.53020248,0.58387438,0.54041193,0.52406595,0.56081605,0.60312635,0.58976031,0.6523396,0.63693626,0.63247694,0.62257774,0.58421791,0.57768324,0.62263001,0.62754334,0.58776829,0.5607968,0.56693135,0.55063204,0.57822429,0.58775983,-79.93532,37.41763,37.41763
camels_02056900,0.43039368,0.38887161,0.63930384,0.61044172,0.46137683,0.57971284,0.57111848,0.51927949,0.5598511,0.69215832,0.70623037,0.68810225,0.67440796,0.72585132,0.71249809,0.72726215,0.73350301,0.74445658,0.72806621,0.74049848,0.734025,0.72696773,-79.8442,37.04514,37.04514
camels_02059500,-0.35626405,0.13814368,0.13691499,0.00414042,0.14655888,0.18959369,0.26410362,0.18164204,0.39050528,0.49682173,0.62779686,0.66487678,0.62386548,0.68418143,0.6785545,0.63928628,0.64648995,0.63197732,0.63882264,0.65339185,0.66117991,0.67126347,-79.52031,37.1732,37.1732
camels_02064000,0.28628217,0.54474053,0.65391537,0.56645007,0.59058564,0.50023916,-0.38207332,-0.13458744,-0.0909818,0.43566966,0.65422622,0.72064674,0.7370797,0.75409415,0.75835713,0.75547652,0.73420523,0.71862883,0.71872718,0.70652185,0.74662733,0.73895084,-78.95974,37.12681,37.12681
camels_02065500,0.69322542,0.4298068,0.69020797,0.74714915,0.77007573,0.74768933,0.75477367,0.76413912,0.76515308,0.74259522,0.78742961,0.7820623,0.75994331,0.83604011,0.82824892,0.81152399,0.82248586,0.81757866,0.81805736,0.81173908,0.81150789,0.81399565,-78.76362,37.07931,37.07931
camels_02069700,0.7129033,0.74266331,0.77172387,0.78097862,0.73073561,0.72124169,0.72618427,0.73559016,0.72998747,0.72358721,0.69356837,0.64892329,0.66257904,0.68374811,0.67723917,0.66726021,0.65505981,0.71587695,0.73523389,0.7213085,0.73850249,0.73048684,-80.12949,36.57097,36.57097
camels_02070000,-0.68309728,-0.46859266,0.05861607,0.69036206,0.78382018,0.76821066,0.72644832,0.71189152,0.73865408,0.74698552,0.75591324,0.74039971,0.76236825,0.78859392,0.78114945,0.76955591,0.76012198,0.76846791,0.75950828,0.77754253,0.76300296,0.76069545,-79.98726,36.56819,36.56819
camels_02074500,0.68937694,0.70913066,0.69939721,0.67935213,0.51018234,0.5063155,0.50677539,0.49640484,0.69593401,0.71550359,0.72406768,0.72631563,0.7125644,0.72898971,0.73193031,0.72824685,0.7048447,0.67352416,0.67541308,0.68676,0.67216794,0.67550058,-79.50419,36.61958,36.61958
camels_02077200,0.51742112,0.39311084,0.40927527,0.37422384,0.36678631,0.45121573,0.45505075,0.45882213,0.46159399,0.45402348,0.44919201,0.45657231,0.46418583,0.45970194,0.46936945,0.46500343,0.45396115,0.43328526,0.44188603,0.44849041,0.45633456,0.44355227,-79.19667,36.39778,36.39778
camels_02081500,0.60497386,0.53031651,0.49627364,0.6150479,0.65189561,0.63756955,0.64902304,0.67767443,0.65015036,0.64642484,0.65656232,0.65185349,0.65645557,0.64959676,0.6621292,0.65320543,0.64824403,0.63513459,0.61485762,0.60645931,0.63853646,0.62028718,-78.58306,36.19417,36.19417
camels_02082950,-0.15836879,0.62366962,0.21768695,-0.00862619,-0.13466412,-0.00670936,0.09422776,0.41526509,0.45218995,0.61717854,0.60577716,0.57625537,0.6070707,0.60851268,0.58363788,0.55573271,0.54403651,0.55166452,0.53937691,0.52693956,0.55687284,0.5179445,-77.87611,36.18333,36.18333
camels_02092500,0.0821011,0.3452697,0.38127783,0.34095655,0.2538498,0.11030041,0.32303387,0.2681592,0.29913926,0.28643727,0.01622599,0.15748359,0.21744094,0.23446903,0.2426195,0.27182428,0.2800883,0.29874726,0.25482955,0.23803312,0.25967541,0.21756096,-77.46139,35.06417,35.06417
camels_02096846,0.46406804,0.43516257,0.5541827,0.59911011,0.51370193,0.55909924,0.5539968,0.55923877,0.54897218,0.45931917,0.50189124,0.46964491,0.46645695,0.47847958,0.45853408,0.430308,0.46102765,0.45236136,0.45663778,0.3923788,0.38010035,0.3212945,-79.20611,35.98722,35.98722
camels_02102908,0.06733063,-0.04832501,0.09498751,0.22194336,0.23702246,0.37370056,0.38995898,0.38221599,0.37668621,0.28262026,0.31482348,0.41442181,0.41430661,0.37395362,0.33182778,0.27792037,0.21351485,0.24567302,0.34135365,0.25689303,0.02815332,0.07669033,-79.1775,35.18278,35.18278
camels_02108000,0.40208114,0.41314251,0.49186212,0.23071848,0.14862941,0.24883699,0.30669957,0.17097066,0.07312762,0.25844856,-1.4771416,-1.45933874,-0.34039889,-0.39129413,-0.32675497,-0.33837504,-0.18456661,-0.21322365,-0.16595314,-0.14513488,-0.09373689,-0.23507693,-77.83222,34.82889,34.82889
camels_02111180,0.54655025,0.67372433,0.64643319,0.64630072,0.64799066,0.6607181,0.66814206,0.71550583,0.71133463,0.71592905,0.73849978,0.69734945,0.66545922,0.62310833,0.65209148,0.6526334,0.66649991,0.65850606,0.64931308,0.66597023,0.659079,0.68344486,-81.40306,36.07139,36.07139
camels_02111500,0.81124167,0.82879395,0.87389856,0.87525774,0.83448346,0.86381397,0.86031576,0.85712933,0.85011754,0.83695234,0.83494326,0.80993322,0.7843495,0.76074822,0.81308039,0.79062505,0.80146558,0.79566172,0.797653,0.80491869,0.80939457,0.79467978,-81.16889,36.175,36.175
camels_02112120,0.79654929,0.80994013,0.81111619,0.82295145,0.78313397,0.78810158,0.77933929,0.77537877,0.77260843,0.75635736,0.78325931,0.75628967,0.7394237,0.74197869,0.74895506,0.72910964,0.72654583,0.73859612,0.73440676,0.7317588,0.73246809,0.73485621,-81.04444,36.25028,36.25028
camels_02112360,0.77058994,0.79434794,0.80617958,0.82394448,0.81810559,0.81168126,0.81810439,0.82786255,0.81725765,0.83196279,0.80304219,0.79606048,0.80362695,0.78407768,0.78292436,0.78454914,0.78480983,0.77548646,0.78261193,0.79150145,0.74360109,0.68095398,-80.80722,36.31139,36.31139
camels_02118500,0.63089856,0.61933095,0.66800752,0.67152467,0.60950684,0.68036815,0.6798531,0.64279109,0.6847321,0.69008842,0.65566643,0.67557055,0.66534675,0.67379803,0.64416698,0.64036232,0.65742778,0.6617889,0.65761912,0.67173694,0.6874166,0.67304689,-80.74556,36.00056,36.00056
camels_02125000,0.29198302,0.3995945,0.49234147,0.45101169,0.39591042,0.51477472,0.5265354,0.48079894,0.47065787,0.46404239,0.47489022,0.46243369,0.45397138,0.46672449,0.43892677,0.44193852,0.44394843,0.46590438,0.4600791,0.46297025,0.45563008,0.46787175,-80.33556,35.33472,35.33472
camels_02128000,0.35304741,0.47604593,0.47606847,0.46899622,0.46743755,0.557935,0.51115788,0.5261032,0.56129673,0.50878516,0.50857296,0.51951186,0.53689514,0.52359617,0.550792,0.53143528,0.55299465,0.54233113,0.55470178,0.56449099,0.55244833,0.56204043,-79.83139,35.38722,35.38722
camels_02137727,0.6810698,0.68419309,0.64158027,0.59374344,0.62465574,0.72095391,0.74017039,0.7566772,0.75784711,0.76065976,0.73447239,0.72120918,0.73066012,0.71361036,0.71095879,0.69460972,0.72274626,0.73319497,0.74029688,0.71781265,0.68213219,0.70312672,-82.06028,35.68583,35.68583
camels_02140991,0.50682122,0.53636592,0.57586191,0.54302018,0.59837651,0.58858767,0.56887903,0.5754118,0.59688331,0.58097733,0.59633358,0.58576032,0.56192594,0.56648175,0.58515771,0.57539675,0.58426289,0.58625867,0.5698382,0.55379229,0.589638,0.61030153,-81.71194,35.83361,35.83361
camels_02143000,0.69376343,0.69270637,0.67228415,0.61891817,0.66842018,0.73359805,0.71147576,0.68828966,0.66086868,0.66643739,0.66173519,0.65871367,0.6685068,0.63096646,0.64153052,0.62556125,0.61852187,0.63365725,0.61166883,0.61929778,0.63094073,0.63742947,-81.40333,35.68444,35.68444
camels_02143040,0.51935367,0.5128826,0.50736938,0.46052324,0.52634614,0.46672512,0.48493578,0.47482349,0.48400898,0.47855218,0.45444114,0.47813489,0.48743706,0.48780347,0.48040282,0.46723127,0.45564996,0.45111732,0.4474573,0.48467672,0.46786967,0.48267685,-81.56704,35.59069,35.59069
camels_02149000,0.70147806,0.71942493,0.74660066,0.7566228,0.78349861,0.22431331,0.77210197,0.77923146,0.77780766,0.77722009,0.7745534,0.78280436,0.76917556,0.73902704,0.73495079,0.73655187,0.7286101,0.75740656,0.75066133,0.74987817,0.73935363,0.739131,-82.1115,35.42345,35.42345
camels_02152100,0.5684575,0.42447523,0.43705616,0.69527011,0.70108759,0.72390473,0.71989347,0.70117731,0.73025855,0.71964454,0.72134444,0.72370404,0.70435719,0.71499986,0.70471154,0.69882704,0.69075815,0.69345423,0.69341995,0.7020659,0.69208406,0.7028533,-81.68222,35.49306,35.49306
camels_02177000,0.53596504,0.72101484,0.73798878,0.74714902,0.72268417,0.78424398,0.72084472,0.72952219,0.77567088,0.80181532,0.78210799,0.54208445,0.62961215,0.77302162,0.77883867,-3.06665524,-1.27203868,-0.16477658,-0.34953053,-0.40987548,-0.91481627,-1.17561091,-83.30599,34.81398,34.81398
camels_02178400,0.82323801,0.80166496,0.86116787,0.81470032,0.82923768,0.8092034,0.79995798,0.78081844,0.77952962,0.82300117,0.83667013,0.84224674,0.81346133,0.82877872,0.8153935,0.83786629,0.83022454,0.82524302,0.83250867,0.82725747,0.82830559,0.82299066,-83.53044,34.89037,34.89037
camels_02193340,0.07222992,0.01779439,-0.09298997,0.18239406,0.34154516,0.47100998,0.44544454,0.40297053,0.44298754,0.62911518,0.54337558,0.47971173,0.5588885,0.46094366,0.51114007,0.53007832,0.51299593,0.54261141,0.5251888,0.52425181,0.50191988,0.47883303,-82.85792,33.68263,33.68263
camels_02196000,-1.7032025,-1.65299917,-0.7770845,-0.72612319,-0.14179823,0.11291383,-0.02593936,0.38464366,0.25809599,0.13946019,0.07768332,-0.34636552,-0.15568896,-0.49119229,0.16945363,0.35935462,-0.10081637,0.16705649,0.11935169,0.12356588,0.05128245,0.08318485,-82.18179,33.7293,33.7293
camels_02198100,0.20542527,0.24918019,0.28767818,0.23727058,0.20271977,0.06544903,0.3312551,0.05736814,0.36117716,0.44273461,0.06192794,0.3507849,-0.04786104,0.33247402,0.35549845,0.30722763,0.34114602,0.47179431,0.50118644,0.48489262,0.47854673,0.43838259,-81.81539,32.93766,32.93766
camels_02202600,0.15654409,0.29018973,0.27457734,0.26616394,0.26114448,0.26337475,0.25929222,0.26084634,0.29568315,0.27329257,0.24826674,0.11518337,0.29220527,0.28094616,0.23237356,0.24387558,0.00779929,0.19353249,0.24837337,0.27331951,0.10590907,0.27930743,-81.48817,32.16798,32.16798
camels_02212600,0.56006911,0.56566904,0.55070242,0.61680415,0.59217396,0.5637082,0.58114934,0.56851543,0.54428052,0.47250552,0.2699009,0.35300701,0.17539836,0.23431483,0.23516859,0.32323046,0.30629208,0.18075442,0.10105673,0.16774564,0.16760146,0.19111283,-83.72351,33.09985,33.09985
camels_02215100,0.58080003,0.51659207,0.46448263,0.55486312,0.54080891,0.4736676,0.51201869,0.50524641,0.61337964,0.62567347,0.64882263,0.61044879,0.6197167,0.55977595,0.58248208,0.53701102,0.58960637,0.55792985,0.54122593,0.57624496,0.58513827,0.60188336,-83.50167,32.23944,32.23944
camels_02216180,-0.34538046,-0.194402,-0.0020908,-0.29370965,0.42908012,0.40196713,0.40156516,0.47561831,0.39279411,0.32882746,0.42874879,0.42617226,0.46317677,0.47857772,0.50956596,0.44645637,0.41223089,0.43184238,0.44206904,0.49034077,0.49546645,0.43548073,-82.92194,31.99139,31.99139
camels_02221525,0.73252017,-0.16069663,0.44182943,0.36253551,0.77002315,0.79520623,0.82412223,0.81471919,0.82423344,0.80668526,0.73684992,0.77704142,0.71499608,0.73754695,0.75580712,0.73949077,0.70702294,0.70706311,0.72438806,0.75464793,0.75814349,0.74574126,-83.48128,33.25236,33.25236
camels_02231000,-0.58674261,-1.71483235,-1.09785262,-0.09975718,-2.06779431,-2.25517586,-2.30829864,-1.87437961,-1.56694141,-1.12021527,-0.87064846,-0.55301428,-0.32750932,-0.35934226,-0.11167216,-0.2751233,0.01709246,0.00133434,-0.03545511,-0.35686538,0.0549465,0.07694224,-82.0815,30.35885,30.35885
camels_02231342,0.47921506,0.47956024,0.55225364,0.44090002,0.52100082,0.56903109,0.56411272,0.5494755,0.61322055,0.64777084,0.59966397,0.59402878,0.61142761,0.58074278,0.64875925,0.62812867,0.64324796,0.63237821,0.59025941,0.58814278,0.56095279,0.5186802,-80.79617,27.56865,27.56865
camels_02235200,-0.38121697,-0.34749151,-0.34234646,-0.16977066,-0.17165461,-0.25681161,-0.27137828,-0.29592268,-0.16171785,-0.29548338,-0.13135029,-0.16025087,-0.1393812,-0.07115802,0.01861441,0.28972608,-0.01967516,-0.12771224,0.00638552,-0.30091721,-0.24073735,0.02659743,-81.48938,28.87453,28.87453
camels_02245500,0.64339827,0.54382347,0.20217355,0.32306685,0.36105897,0.30615659,0.23811023,0.36053516,0.30347562,0.21204801,0.15456688,0.23067126,0.31793819,0.2795801,0.28089834,0.30796592,0.26778675,0.35537981,0.3215129,0.23934523,0.23085343,0.21398537,-81.85204,29.97941,29.97941
camels_02246000,0.56948234,0.01154498,0.16475786,0.12000733,0.10648492,0.06528103,0.10179535,0.15900691,0.13587999,0.15353005,0.22368251,0.18982677,0.15555515,0.18976475,0.15835793,0.19282572,0.17313115,0.09525709,0.17660855,0.19745218,0.06901753,0.22892224,-81.90649,30.1133,30.1133
camels_02296500,0.58015423,0.5357228,0.52049474,0.55471975,0.56393125,0.18866465,0.57905554,0.53558778,0.60239851,0.56954411,0.539833,0.55841156,0.56674655,0.55151979,0.53545618,0.51740278,0.54349586,0.54747781,0.51186515,0.2715525,0.24790144,0.54179281,-81.79647,27.37504,27.37504
camels_02297155,0.25191056,0.36490186,0.3169091,0.130239,0.13136847,0.14185822,0.10394704,0.12463245,0.10670395,0.08941359,0.11397833,0.12704671,0.15131793,0.1711148,0.14396439,0.15117273,0.15508747,0.16204517,0.15067761,0.12472241,0.16096904,0.1086984,-82.02342,27.48726,27.48726
camels_02297310,0.51186901,0.45748398,0.52235673,0.47368656,0.50376236,0.5474511,0.55526352,0.59465202,0.56616256,0.56751021,0.57621604,0.55645142,0.54184316,0.5546117,0.5306479,0.54191332,0.5336449,0.53071689,0.52909641,0.60529348,0.60735611,0.60360302,-81.98842,27.19949,27.19949
camels_02298123,0.35717846,0.59873822,0.60179795,0.4811275,0.59014381,0.5495606,0.61955498,0.61373261,0.61280163,0.60319914,0.60063255,0.61339435,0.58030574,0.57861413,0.60808311,0.59674142,0.6223288,0.62557601,0.2203064,0.2898965,0.30355792,0.26459426,-81.78453,27.052,27.052
camels_02298608,0.41845789,0.48933487,0.46960061,0.58806866,0.61201283,0.52983281,0.53922437,0.54860538,0.56340576,0.56416869,0.5721914,0.56676973,0.54216549,0.57239369,0.53726898,0.51324009,0.49884536,0.4859018,0.39026378,0.46804133,0.52691666,0.56628472,-82.15676,27.34366,27.34366
camels_02299950,0.65880572,0.61104735,0.58332435,0.51850335,0.40470954,0.47622165,0.54041689,0.54207098,0.51006558,0.50816028,0.51635774,0.48069581,0.50950848,0.52668555,0.51127591,0.5082444,0.47914663,0.47566812,0.42176429,0.47867017,0.51102992,0.5415435,-82.2112,27.47365,27.47365
camels_02300700,0.2868367,0.10597767,0.12457995,0.0839064,-0.06772411,0.21393233,0.05653783,0.01662296,0.1021523,0.0410837,-0.00521708,0.08039496,0.09927523,0.11084106,0.11874048,0.09041099,0.11142223,0.11811106,0.06033127,0.02607484,0.06258263,0.12674725,-82.35204,27.79197,27.79197
camels_02310947,-0.36251409,-0.33621427,0.14376573,0.29488977,-0.15792959,0.20034506,0.16058967,-0.09735407,0.13782517,-0.02165234,-0.16266433,-0.28637084,-0.14169277,-0.12556541,-0.17545826,0.05412522,-0.14532121,-0.22950138,-0.22478312,0.30318149,0.19474692,-0.28339885,-82.05591,28.31195,28.31195
