Unnamed: 0,gauge_id,KGE_similarity3,KGE_similarity5,KGE_similarity7,KGE_similarity10,KGE_similarity15,KGE_similarity20,KGE_similarity25,KGE_similarity30,KGE_similarity40,KGE_similarity50,KGE_similarity75,KGE_similarity100,KGE_similarity150,KGE_similarity200,KGE_similarity250,KGE_similarity300,KGE_similarity350,KGE_similarity400,KGE_similarity450,KGE_similarity500,KGE_similarity550,KGE_similarity600,KGE_geo3,KGE_geo5,KGE_geo7,KGE_geo10,KGE_geo15,KGE_geo30,KGE_geo40,KGE_geo50,KGE_geo75,KGE_geo100,KGE_geo150,KGE_geo200,KGE_geo250,KGE_geo300,KGE_geo350,KGE_geo400,KGE_geo450,KGE_geo500,KGE_geo550,KGE_geo600,max_kge,max_kge_source_column,max_geo_kge,max_geo_kge_column,max_similarity_kge,max_similarity_kge_column,max_geo_N,max_similarity_N,gauge_lat,gauge_lon,area,aridity_FAO_PM,frac_snow,high_prec_dur,high_prec_freq,low_prec_dur,low_prec_freq,p_mean,seasonality_FAO_PM,ire_pc_sse,kar_pc_sse,slp_dg_sav,for_pc_sse,cly_pc_sav,snd_pc_sav,dor_pc_pva,KGE_geo20,KGE_geo25
307,5466500,0.33909987,0.46782401,0.48307723,0.24248318,0.4964112,0.57682544,0.64275402,0.63375575,0.69071339,0.67854393,0.61577043,0.57465944,0.60549932,0.58756694,0.59477121,0.58349522,0.5933797,0.62155584,0.61400385,0.62766019,0.63503668,0.64065998,0.70403229,0.71057902,0.6701023,0.69928717,0.64214612,0.66975487,0.6028384,0.61983856,0.60899429,0.64190206,0.6059068,0.60894401,0.61737288,0.63668334,0.61563905,0.62981613,0.63112563,0.62066017,0.63350338,0.62665254,0.71057902,KGE_geo5,0.71057902,KGE_geo5,0.69071339,KGE_similarity40,5,40,41.18698,-90.96737,1162.457604,0.8443857,0.16097394,1.1404421,0.06002738,3.8935075,0.6731691,2.7764106,1.0956414,1.908894313,1.795499679,10.50634411,1.581793305,23.76990013,24.0629208,0,0.63375204,0.60601382
308,5487980,0.62634281,0.75306533,0.6985725,0.68933457,0.67085963,0.67415784,0.66754074,0.68850063,0.6531532,0.68227927,0.67086689,0.68841954,0.66779192,0.63936883,0.63489023,0.64059651,0.63432902,0.64663313,0.64222769,0.644944,0.65037653,0.62952693,0.72126825,0.7294432,0.72505533,0.72648391,0.71329711,0.70224403,0.73077615,0.68946928,0.68616137,0.69921897,0.67380177,0.65242659,0.65516019,0.62692078,0.62577239,0.64139887,0.6277944,0.62388049,0.56761666,0.54728165,0.75306533,KGE_similarity5,0.73077615,KGE_geo40,0.75306533,KGE_similarity5,40,5,41.24688,-93.26607,876.8676234,0.9072118,0.12702619,1.2223738,0.061327856,4.132674,0.6865161,2.7270527,0.9657093,0.0,20.17609731,20.13305593,4.901279399,21.6268411,28.89294552,0,0.69650252,0.70273053
309,5488200,0.38867053,0.41836379,0.43697979,0.48101956,0.49551753,0.55063281,0.54779244,0.53723527,0.54595898,0.55323037,0.55217132,0.53548674,0.51212236,0.5183361,0.51891256,0.52855125,0.52851747,0.54301258,0.54304802,0.52484118,0.52876867,0.51884762,0.56383369,0.57558762,0.57146706,0.57259993,0.55397479,0.54249414,0.55115774,0.55908326,0.54422344,0.52939027,0.51901948,0.5257596,0.51350314,0.52062192,0.51959801,0.53445939,0.53337231,0.54793659,0.54467082,0.53007617,0.57558762,KGE_geo5,0.57558762,KGE_geo5,0.55323037,KGE_similarity50,5,50,41.30055,-93.04548,234.560883,0.901608,0.12982813,1.2115127,0.061943874,4.0942087,0.6871321,2.7302957,0.991816,0.0,11.35681119,18.36906604,2.630933955,21.63093396,29.36906604,0,0.48738997,0.4411413
310,5489000,0.65409647,0.69016352,0.68977793,0.69342994,0.68454419,0.6771176,0.67373681,0.64788695,0.62868944,0.62361382,0.62073433,0.59003308,0.58096026,0.5629252,0.52159661,0.47499429,0.43614753,0.52017741,0.51638272,0.47913111,0.47906058,0.51920538,0.699713,0.67648237,0.67608885,0.68204513,0.66091824,0.65748914,0.66388462,0.63934973,0.57442137,0.61780106,0.60625473,0.5923056,0.58780674,0.58653856,0.50821377,0.51051349,0.47080226,0.48539416,0.47941685,0.47123631,0.699713,KGE_geo3,0.699713,KGE_geo3,0.69342994,KGE_similarity10,3,10,41.219,-92.90853,973.8712397,0.91800696,0.13394773,1.1994573,0.060506504,4.0371265,0.6847365,2.7079399,1.0051161,0.0,30.35621593,21.54029892,14.55709643,19.82949343,33.03646391,0,0.68709516,0.69356753
311,5495000,0.47882888,0.51061594,0.52178913,0.48479233,0.47552717,0.45994435,0.45721393,0.48174283,0.47226005,0.40781273,0.38931336,0.36426491,0.33630711,0.34129871,0.32081308,0.32994651,0.33620289,0.35385186,0.32995411,0.32994244,0.32893439,0.34275002,0.41025697,0.37476804,0.3084754,0.48455089,0.4623583,0.39350845,0.35999751,0.41879414,0.35211187,0.36220651,0.37155055,0.33996237,0.35250301,0.35058267,0.31901257,0.33020196,0.34091194,0.34137819,0.33166154,0.3331589,0.52178913,KGE_similarity7,0.48455089,KGE_geo10,0.52178913,KGE_similarity7,10,7,40.39241,-91.59788,1028.251668,0.8959204,0.1484954,1.1790451,0.060848735,3.968526,0.6817933,2.741406,1.0665694,0.100967379,25.0841376,12.87485892,17.0666083,21.63488358,30.15486457,0,0.46545262,0.42607856
312,5495500,0.49356664,0.56224387,0.52138963,0.50244277,0.49210411,0.47007497,0.4339989,0.46179545,0.4685162,0.45409682,0.49843622,0.4827334,0.47641077,0.49584792,0.48390542,0.47086843,0.48383975,0.49613035,0.48061737,0.48335421,0.48863972,0.48102582,0.54755248,0.58424845,0.60881037,0.58334444,0.57435024,0.52654358,0.51575267,0.4895687,0.49678244,0.50595679,0.48944737,0.49405304,0.47738173,0.49558747,0.50153736,0.50006936,0.48737298,0.47635107,0.47784728,0.4814841,0.60881037,KGE_geo7,0.60881037,KGE_geo7,0.56224387,KGE_similarity5,7,5,40.14282,-91.33737,885.3772515,0.88444823,0.1655601,1.1838331,0.06214921,3.9932055,0.68384665,2.769085,1.0842614,0.142189114,53.29860802,6.829257104,2.045452886,25.68932562,23.73659382,0,0.53530032,0.52909034
313,5501000,-0.62090818,-0.46265983,-0.43698678,-0.21431045,0.33209346,0.33779253,0.38009243,0.40086296,0.29454614,0.05467014,-0.12081702,-0.20699233,-0.17232411,-0.1035581,0.04320098,0.0773088,-0.01584946,0.08230296,-0.06337742,-0.03463856,0.06968223,0.07095292,0.45511943,0.46480194,0.46763613,0.53892363,0.31204588,-0.03885683,-0.29446899,-0.07117406,-0.10558754,-0.10551238,-0.04441693,-0.04465363,-0.01801809,-0.04291136,0.06685297,0.03794236,0.12212019,0.09209888,0.00848589,0.04400088,0.53892363,KGE_geo10,0.53892363,KGE_geo10,0.40086296,KGE_similarity30,10,30,39.81799,-91.5177,928.6767787,0.88581383,0.16247822,1.1804813,0.060438056,4.0565042,0.6830253,2.8491247,1.042331,0.857426049,91.67260968,11.42726845,14.27756355,24.13898601,25.19650675,0,-0.1189936,0.01379511
314,5503800,-3.48802105,-3.60527943,-3.43084383,-2.93797078,-2.28025038,-1.44421416,-1.88107178,-1.28292346,-1.03052171,-1.14770522,-0.23968967,-0.00028217,-0.24901868,0.1078215,0.14870106,0.27203907,0.16791634,0.22904454,0.19573034,0.20100978,0.21823743,0.18525146,-0.04214766,-0.33262422,-0.54089423,-0.08928986,-0.25364626,0.11054471,0.23444138,0.09155101,0.09856208,-0.0579389,0.00579527,0.0205729,0.09324808,0.1539605,0.15421008,0.20510704,0.31042374,0.21582546,0.23748231,0.25071078,0.31042374,KGE_geo450,0.31042374,KGE_geo450,0.27203907,KGE_similarity300,450,300,39.58483,-91.99349,212.5008786,0.8735185,0.043773983,1.1899071,0.061327856,4.109516,0.6857632,2.8849268,1.0260682,1.0,100.0,6.612915668,4.145204838,23.0,23.0,0,-0.178054,0.32213564
315,5507600,0.31037132,0.20964169,0.17274059,-0.09165268,-1.2446659,-0.27334981,-0.30523021,-0.42639469,-0.24817133,-0.42277383,-0.21148765,-0.41066709,-0.11953969,-0.19215526,-0.09723218,-0.23190508,-0.13800663,0.01472343,-0.00929153,-0.19944765,-0.0378114,-0.05750992,-0.23337012,-0.09563773,-0.28419315,0.09944037,0.15919579,0.02143911,-0.07719156,-0.28927614,-0.2136121,0.05064613,-0.18168549,-0.22380132,-0.18127158,-0.05446427,-0.07456221,-0.24815072,-0.15849453,-0.15032483,-0.35649065,-0.21625555,0.31037132,KGE_similarity3,0.15919579,KGE_geo15,0.31037132,KGE_similarity3,15,3,39.43143,-91.67627,275.7276442,0.8789546,0.048802335,1.1686747,0.059753593,4.037713,0.6815195,2.8763223,1.0500339,4.674021609,0.0,3.516069033,0.570271928,25.61981871,19.51606903,0,-0.05242562,6.07175339e-06
316,5508805,-0.22736367,-0.357001,-0.62296434,-0.77955793,0.12015321,0.05831164,0.46362698,0.33490537,0.07994647,0.39233785,0.40956455,0.3817006,0.41124299,0.39953897,0.34754624,0.40550728,0.40563653,0.41238458,0.44321486,0.40646111,0.40411412,0.4049708,0.50332382,0.48410722,0.45276563,0.50593243,0.35164358,0.38900141,0.42707516,0.42515364,0.44954903,0.44817789,0.42398665,0.44225109,0.4325445,0.37202028,0.44345277,0.42464717,0.41128041,0.41270587,0.39032495,0.35744481,0.50593243,KGE_geo10,0.50593243,KGE_geo10,0.46362698,KGE_similarity25,10,25,39.52046,-91.34275,536.1008,0.89428633,0.049746327,1.1610284,0.0587269,4.097661,0.68350446,2.8466988,1.0624298,1.289825903,64.03713005,9.91091405,7.908658801,24.02453493,24.39911761,0,0.4069424,0.40715159
317,5514500,-0.05025,-1.27913653,-1.165685,-0.58172747,-0.61052607,-0.86243945,-0.98225325,0.40115773,0.48078882,0.43843649,0.5012958,0.4447607,0.28999416,0.39039026,0.41743075,0.41769058,0.42931208,0.40658435,0.44164389,0.41610228,0.40967234,0.42343089,0.40234258,0.34503755,0.29898,0.2490159,0.45816758,0.47573462,0.44695734,0.40452993,0.41779554,0.4511453,0.4432243,0.39435384,0.39076456,0.46118405,0.4713681,0.43342622,0.44829387,0.41776436,0.44200375,0.40347079,0.5012958,KGE_similarity75,0.47573462,KGE_geo30,0.5012958,KGE_similarity75,30,75,39.0088,-90.97754,2408.287804,0.86424947,0.05246045,1.1604278,0.05941136,3.966129,0.6732375,2.9300487,1.0619168,1.780693972,86.49014525,10.44451864,14.04905657,24.39991897,24.58109704,0,0.31158464,0.08656672
318,5525500,0.62959738,0.62190506,0.62847822,0.63678707,0.61587769,0.5974796,0.59967521,0.6013702,0.5922326,0.59055679,0.59541012,0.59381969,0.58533639,0.58208066,0.58175043,0.59609364,0.5944234,0.61416422,0.58896282,0.61316852,0.60600225,0.59204155,0.62313765,0.60232105,0.57247369,0.61284879,0.61737554,0.61806901,0.59914792,0.58798596,0.5955981,0.62465294,0.60828733,0.60457352,0.60103714,0.59905626,0.60659093,0.60398753,0.6074872,0.60750665,0.58860254,0.57871881,0.63678707,KGE_similarity10,0.62465294,KGE_geo100,0.63678707,KGE_similarity10,100,10,40.63004,-87.72392,1156.427411,0.836323,0.18722989,1.1570247,0.057494868,3.6047475,0.65482545,2.9142478,0.9969119,0.998152046,0.0,1.292010863,11.84525559,24.86761246,22.2799029,0,0.61397535,0.60465934
319,5556500,0.6159522,0.64169488,0.63623042,0.523409,0.52423818,0.58198131,0.58245717,0.63194225,0.63537526,0.60419169,0.59913347,0.57073163,0.54713099,0.55453886,0.5600761,0.54736704,0.57928725,0.58877605,0.58793346,0.59424265,0.58075152,0.57227485,0.60826095,0.5824302,0.60724919,0.65062512,0.60841629,0.62288886,0.59866101,0.55726867,0.57518504,0.59107689,0.60220581,0.59009884,0.5904549,0.57454028,0.5509766,0.56884947,0.58683299,0.5829887,0.5861713,0.57828498,0.65062512,KGE_geo10,0.65062512,KGE_geo10,0.64169488,KGE_similarity5,10,5,41.36587,-89.49843,506.2491491,0.8228431,0.16540699,1.1404421,0.06002738,3.7749805,0.6671458,2.8010328,1.0447328,2.855954155,24.09899468,6.451898743,0.0,25.69873417,20.03129243,0,0.61089965,0.61720426
320,5584500,0.49177055,0.51839942,0.58332796,0.6208368,0.56172824,0.6383886,0.65478379,0.56308841,0.52116599,0.53272388,0.57357718,0.55794746,0.56337982,0.57406011,0.59689535,0.5853243,0.58322908,0.58161333,0.57802295,0.55125669,0.56644107,0.56601008,0.70504139,0.67436349,0.61847141,0.60441854,0.58629593,0.58167773,0.54474573,0.49715369,0.59708507,0.56511521,0.57397643,0.55513799,0.5604305,0.57135683,0.58304204,0.58999941,0.54469755,0.56337091,0.56705731,0.55962448,0.70504139,KGE_geo3,0.70504139,KGE_geo3,0.65478379,KGE_similarity25,3,25,40.33032,-90.89624,1708.911307,0.87132716,0.16252124,1.1564537,0.060711842,3.9471803,0.6802875,2.7958672,1.0990864,0.295284922,73.23173029,5.915652475,2.441292016,25.55008354,23.08323296,0,0.59185594,0.56732369
321,5585000,0.50785356,0.5263807,0.47481612,0.58701221,0.60031541,0.59951672,0.49319817,0.45481322,0.5421351,0.55952564,0.55009446,0.54313781,0.55320793,0.54476867,0.56999021,0.54157999,0.56051013,0.56985878,0.55200917,0.55095923,0.56791064,0.56985413,0.62812307,0.62549773,0.61428563,0.62172163,0.57527658,0.58054858,0.62773036,0.59809925,0.60535524,0.5811878,0.56508857,0.58470544,0.5674338,0.56406048,0.54797878,0.55637664,0.5345325,0.5544009,0.57596084,0.56845576,0.62812307,KGE_geo3,0.62812307,KGE_geo3,0.60031541,KGE_similarity15,3,15,40.02477,-90.63179,3366.207541,0.8670573,0.164161,1.1679894,0.060438056,3.919905,0.6766598,2.8199768,1.0814896,0.14891435,59.06946064,7.285031687,11.38973432,24.58082781,25.06934833,0,0.5907061,0.5733357
322,5591550,0.55854486,0.47503602,0.40560616,0.27042641,0.3971945,0.37840983,0.36723646,0.37122958,0.47661458,0.44373512,0.42891123,0.44720293,0.52984571,0.57330295,0.56885058,0.56944766,0.59596485,0.59679824,0.58883615,0.59563807,0.59211808,0.60090025,0.40732967,0.45901053,0.44528432,0.53770395,0.52223567,0.49502903,0.45255117,0.49533651,0.48078711,0.47214297,0.52206182,0.56784488,0.59112889,0.53342731,0.59303015,0.60255793,0.60071808,0.61159228,0.62776481,0.59848494,0.62776481,KGE_geo550,0.62776481,KGE_geo550,0.60090025,KGE_similarity600,550,600,39.5067,-88.52756,97.0902119,0.83765787,0.0641647,1.1377484,0.058795344,3.699695,0.6644764,3.0337317,1.1149426,0.0,0.0,2.173698929,3.820517476,24.30101558,22.89926816,0,0.50254345,0.52031557
323,5592050,0.47243173,0.44899913,0.44046825,0.42907003,0.42908216,0.50228097,0.49349437,0.47036109,0.49957755,0.49748847,0.47390763,0.50527569,0.52129103,0.53050823,0.52169411,0.54092577,0.55410158,0.55773296,0.55314017,0.55792142,0.54831889,0.55080325,0.54195634,0.5072747,0.54447839,0.51140832,0.52136064,0.47756888,0.48679548,0.50582892,0.51549732,0.52993615,0.52568602,0.5229628,0.52470635,0.5383732,0.54162182,0.54632337,0.5554499,0.55137138,0.54062139,0.539949,0.55792142,KGE_similarity500,0.5554499,KGE_geo450,0.55792142,KGE_similarity500,450,500,39.40587,-88.89646,260.3746349,0.85189295,0.06323519,1.1440108,0.05817933,3.8043478,0.67077345,3.0161233,1.1080357,0.0,0.0,4.252047143,0.276630793,23.90778974,24.06762661,0,0.48646461,0.49870628
324,5592575,0.14745871,-0.36133241,-0.26263755,-0.62049453,-0.57968345,-1.46920236,-1.22320203,-1.69946079,-3.34610886,-2.74619037,-0.5004475,-0.43460054,0.23954904,0.25851923,0.33723357,0.39281488,0.32915831,0.3778433,0.33264541,0.38680966,0.38148605,0.38508018,0.33823037,0.18136366,-0.11332228,-0.73480144,-0.98027486,-0.42460081,-0.02309131,-0.07445332,0.130704,0.27545318,0.3444357,0.41948792,0.3104942,0.39239914,0.41353179,0.37197123,0.41795105,0.39732016,0.3883746,0.3963295,0.41948792,KGE_geo200,0.41948792,KGE_geo200,0.39281488,KGE_similarity300,200,300,38.93699,-88.95284,116.2770292,0.8200618,0.066211,1.1546391,0.061327856,3.7886777,0.6687885,3.1020958,1.1714036,0.0,0.0,4.630013174,16.67011857,23.36998683,25.44501976,0,-0.91725648,-0.48631419
325,5593575,0.67419078,0.46104974,0.4658116,0.32406056,0.35342017,0.35568372,0.30122486,0.37272076,0.31723608,0.34570128,-0.05110415,-0.0278057,-0.02210979,0.20195109,0.27725341,0.28793745,0.12941932,0.30414701,0.21007861,0.32071262,0.3250876,0.26036679,0.54303545,0.60794599,0.43346609,0.31152946,0.54070276,0.51607503,0.37778554,0.4551851,0.41115734,0.43062572,0.41879312,0.36311157,0.32619474,0.38009037,0.40419203,0.3627702,0.37263663,0.37074181,0.32843548,0.39577219,0.67419078,KGE_similarity3,0.60794599,KGE_geo5,0.67419078,KGE_similarity3,5,3,38.44172,-89.41675,220.6001707,0.8076806,0.0,1.1517857,0.06180698,3.852768,0.6716632,3.1921177,1.1850584,1.0,0.0,3.580393977,1.74118193,27.16078795,21.25881807,0,0.51763394,0.51680546
326,5593900,0.37443818,0.45558065,0.33294015,0.44109147,0.43938545,0.4657858,0.45246872,0.4441476,0.49599587,0.46744914,0.47875852,0.46586579,0.43250826,0.42018509,0.39990881,0.46911295,0.47806442,0.46059539,0.42673772,0.45812916,0.42530449,0.42817823,0.46769299,0.45592733,0.49841504,0.42724398,0.49470966,0.47714956,0.47694948,0.47977493,0.49771394,0.41628541,0.38263828,0.36591321,0.37321921,0.39879741,0.4361969,0.43718714,0.48615969,0.45868178,0.46199561,0.46118848,0.49841504,KGE_geo7,0.49841504,KGE_geo7,0.49599587,KGE_similarity40,7,40,39.14894,-89.35231,145.6698976,0.8188002,0.062141094,1.1511936,0.05941136,3.8739164,0.67296374,3.0596695,1.1109613,0.0,0.0,5.739593992,3.0,27.0651015,18.9348985,0,0.46908058,0.50799139
327,5595730,0.50504833,0.31426729,0.47195883,0.40337228,0.35463112,0.24521994,0.28506685,0.28218654,0.04550768,0.15402445,0.32610932,0.34624062,0.49129155,0.51844751,0.53254123,0.52172113,0.49598938,0.46734873,0.49468669,0.48242535,0.50165746,0.51252886,0.622253,0.51901995,0.5346831,0.48625632,0.31566349,0.11627314,0.46607981,0.43185832,0.44877812,0.43070142,0.48701534,0.47842121,0.44545338,0.52751057,0.52610226,0.52027973,0.50718589,0.50208487,0.48797195,0.5138299,0.622253,KGE_geo3,0.622253,KGE_geo3,0.53254123,KGE_similarity250,3,250,38.25394,-89.03979,233.030773,0.81012875,0.0,1.1653225,0.059342917,3.8529875,0.67091036,3.219744,1.1824679,0.0,0.0,6.0,6.488421474,26.87789463,21.68315805,0,0.3039562,0.26616507
328,6037500,-0.77654995,-3.29851362,-3.36890818,-4.71511277,-1.89130315,-1.67640226,-1.5596426,-1.80500553,-1.73317162,-1.50580515,-1.43866893,-1.35538498,-1.52621742,-1.83956639,-1.83728009,-1.68914783,-1.73772744,-1.44153531,-1.73513594,-1.86208371,-1.65518563,-1.6439,-0.89107666,-1.04085073,-0.86951781,-1.24116322,-1.48876955,-1.77082153,-1.66217243,-2.22111828,-1.97371898,-2.13576202,-1.78736427,-1.75339403,-1.81796522,-1.71417773,-1.71193345,-1.62790845,-1.63298684,-1.67152247,-1.66646735,-1.67743344,-0.77654995,KGE_similarity3,-0.86951781,KGE_geo7,-0.77654995,KGE_similarity3,7,3,44.65687,-111.06827,1125.121169,0.7762319,0.5699941,1.150812,0.03394935,3.5232913,0.55393565,2.3044538,1.6673762,0.0,1.573271924,47.97447998,92.69595425,8.32994475,54.53484068,0,-1.51141929,-1.45842937
329,6043500,0.72114471,0.10482589,0.13820247,0.60919294,0.34548016,0.39038874,0.46566519,0.61084403,0.68824608,0.49756877,0.8562943,0.64617283,0.65697584,0.55616808,0.54387643,0.78368969,0.57806694,0.5951212,0.52832924,0.6545779,0.61174483,0.74912139,0.77033334,0.75776848,0.69269184,0.68673849,0.75764632,0.82225452,0.5339229,0.32906363,0.40051584,0.46456427,0.52330151,0.79790573,0.39069574,0.27344655,0.5250346,0.67005008,0.67523754,0.7482985,0.66367338,0.64249174,0.8562943,KGE_similarity75,0.82225452,KGE_geo30,0.8562943,KGE_similarity75,30,75,45.49743,-111.27051,2116.02969,0.8070375,0.46458358,1.1226667,0.02881588,3.049474,0.5357974,2.2575586,1.531222,0.0,46.63084917,149.8199633,94.64003567,10.04300218,53.88048172,0,0.31583227,0.34937921
330,6154410,-0.36440827,-0.18581187,-0.00712817,-0.38162351,-0.38016427,-0.38906293,-0.28082611,-0.15093505,-0.09541473,-0.2345566,-0.16399771,-0.17062383,0.10788125,0.04082507,-0.14404591,0.22968382,-0.270264,0.161784,0.08171709,-0.08736109,0.12472843,0.15676275,-0.10056535,0.02587573,-0.03869954,0.0301644,-0.03078417,-0.33596354,-0.31496423,-0.29816624,-0.29189218,-0.25546401,-0.10020684,-0.21567028,-0.10901289,0.18235834,-0.14541546,-0.11873782,-0.07767486,-0.09931152,0.00111497,-0.03728169,0.22968382,KGE_similarity300,0.18235834,KGE_geo300,0.22968382,KGE_similarity300,300,300,47.9661,-108.66071,47.52721803,1.8077452,0.2529549,1.253833,0.050376456,5.2000947,0.75242984,1.2831944,1.2886239,0.994774334,0.282129626,63.88814396,39.84747358,18.00720736,41.99827113,0,-0.34016299,-0.30194874
331,6188000,0.68468504,0.71547382,0.71967242,0.74887728,0.7433969,0.70138296,0.7220482,0.71359663,0.77333572,0.63467343,0.70969414,0.71018944,0.76706553,0.7145611,0.73009047,0.7064859,0.71675702,0.73136213,0.7117962,0.71303192,0.63107963,0.64933221,0.43052953,0.51808365,0.55102396,0.65043103,0.58793675,0.60205379,0.63474906,0.68097814,0.73652787,0.7596356,0.72123709,0.71443023,0.72925776,0.58379513,0.72354543,0.72380548,0.70763496,0.69964543,0.72119838,0.70785009,0.77333572,KGE_similarity40,0.7596356,KGE_geo100,0.77333572,KGE_similarity40,100,40,44.92772,-110.39381,1726.655879,0.74804646,0.64068115,1.1135135,0.028199863,3.1098547,0.52703625,2.2309124,1.6258664,0.0,0.0,144.7073741,89.60545351,12.51596085,47.66192592,0,0.52843849,0.62334144
332,6191500,0.77427425,0.77748229,0.90479092,0.61925317,0.37017843,0.5651069,0.48430181,0.56403986,0.70557507,0.69022651,0.72333039,0.7765673,0.62601476,0.60918897,0.5693054,0.63765388,0.63186495,0.63998525,0.60422295,0.6112545,0.58957244,0.61915921,0.78041292,0.80278827,0.63763595,0.84018758,0.91076574,0.84718644,0.79175794,0.73464507,0.59843749,0.78101213,0.76855389,0.62184126,0.63626416,0.59563938,0.69452436,0.63496862,0.63297281,0.6368558,0.66046587,0.6600508,0.91076574,KGE_geo15,0.91076574,KGE_geo15,0.90479092,KGE_similarity7,15,7,45.11188,-110.79438,6793.097713,0.76240665,0.56182325,1.1171429,0.026762491,3.2148519,0.5274469,2.2442217,1.6435939,0.0,20.48812736,115.6480783,83.00669044,11.02178007,50.91553576,0,0.85202914,0.86606701
333,6221400,0.28607117,0.36762367,0.36349152,0.39189806,0.40592616,0.47722967,0.43197386,0.34386566,0.32528535,0.25306626,0.35858794,0.39193513,0.39769528,0.46863422,0.46961162,0.46509683,0.46123825,0.45358545,0.50543096,0.52923501,0.48442892,0.52383125,0.4729034,0.3631273,0.17177594,0.31720994,0.24323211,0.50278205,0.49653297,0.42117414,0.38397217,0.40362657,0.3767568,0.44215605,0.43289452,0.44275297,0.4706343,0.49232572,0.46333524,0.46525959,0.46546951,0.44561147,0.52923501,KGE_similarity500,0.50278205,KGE_geo30,0.52923501,KGE_similarity500,30,500,43.34551,-109.41014,231.4610117,0.74520326,0.6548642,1.1857451,0.037577003,3.4723558,0.5932238,1.9208343,1.4339892,0.0,0.83040894,181.4853899,48.64327152,11.83040894,51.58479553,0,0.42484599,0.45531638
334,6224000,0.4408954,0.77562436,0.77175111,0.82043173,0.89768611,0.72359346,0.89659877,0.85789824,0.86386191,0.79462131,0.58512024,0.61149173,0.53610121,0.51844147,0.50669963,0.42977908,0.43879635,0.45146048,0.40189023,0.37331624,0.34670625,0.37394239,0.72044851,0.63292496,0.54092626,0.56331693,0.26304771,0.50885103,0.64719203,0.69430569,0.50215166,0.63929292,0.5860745,0.53194103,0.40772847,0.39589973,0.4180368,0.4035093,0.43257011,0.44022964,0.43912318,0.43582867,0.89768611,KGE_similarity15,0.72044851,KGE_geo3,0.89768611,KGE_similarity15,3,15,43.1769,-109.20291,484.7675348,0.7884694,0.520843,1.199074,0.035455167,3.254863,0.56119096,2.1730726,1.3639679,0.0,2.226298986,161.3841434,71.40002436,11.56908484,51.91221154,0,0.52240613,0.54642915
335,6278300,0.35617834,0.38413294,0.38816279,0.34350071,0.25498909,0.28680659,0.26029069,0.30738482,0.3904173,0.32181946,0.36750007,0.46676927,0.56993577,0.51542146,0.55757302,0.54310234,0.57671489,0.58626182,0.55527199,0.59308182,0.46215325,0.48412723,0.2865912,0.33542682,0.48920158,0.54399934,0.25905689,0.38103363,0.43008076,0.6051455,0.48084582,0.71123031,0.43026959,0.49385991,0.55904484,0.54017657,0.53725216,0.44326377,0.50894762,0.51778489,0.51968012,0.52199157,0.71123031,KGE_geo100,0.71123031,KGE_geo100,0.59308182,KGE_similarity500,100,500,44.50802,-107.40369,59.1255173,0.7862524,0.48576695,1.1982758,0.038056128,2.927478,0.5498289,2.4839725,1.2837774,0.003827625,97.38913382,98.88365274,91.473989,9.952456122,53.2365288,0,0.32226734,0.4911348
336,6280300,0.8499822,0.81552495,0.54845472,0.76321172,0.74818432,0.67577313,0.72813227,0.89748227,0.80459522,0.78397176,0.86096357,0.84181881,0.8040187,0.81520247,0.88378218,0.8466128,0.84087837,0.77306273,0.71904006,0.69115486,0.45264887,0.70206651,0.75282308,0.76267069,0.82258234,0.80792096,0.67230323,0.79761679,0.86973672,0.82884836,0.74186037,0.83776789,0.68617193,0.65174457,0.49614718,0.55125287,0.7642616,0.82919693,0.76574625,0.80625118,0.82397813,0.79732164,0.89748227,KGE_similarity30,0.86973672,KGE_geo40,0.89748227,KGE_similarity30,40,30,44.20828,-109.55489,792.6119345,0.72367716,0.6110726,1.1639785,0.029637234,3.2005708,0.53737164,2.1925223,1.5477678,0.285043214,29.93684022,227.7969148,67.64894149,10.82002107,52.14616494,0,0.69540306,0.79567436
337,6289000,0.42394634,0.45004399,0.41836265,0.14530149,0.05339494,0.8541487,0.7110197,0.63542508,0.64698992,0.6480836,0.57382624,0.32422364,0.18957238,0.43759962,-0.08646484,0.5902755,0.44616394,0.51665508,0.48312867,0.48675701,0.21670823,0.47555793,0.42723927,0.26873568,0.25824015,0.32529641,0.71515649,0.00026066,-0.1535574,0.30296952,0.02482392,0.3677762,0.46543858,0.40129043,0.49081744,0.36885443,0.39531417,0.61867518,0.50651883,0.5461427,0.72600405,0.63546331,0.8541487,KGE_similarity20,0.72600405,KGE_geo550,0.8541487,KGE_similarity20,550,20,45.00691,-107.61509,471.1037958,0.8865481,0.42038292,1.2188184,0.038124572,3.1476889,0.57330596,2.2981637,1.4763494,0.0,98.22486811,142.3049373,93.95647697,10.98937877,53.01062123,0,0.7282928,0.18689175
